datetime,global_active_power,global_reactive_power,voltage,global_intensity,sub_metering_1,sub_metering_2,sub_metering_3,total_sub_metering,target_next_hour_power
2021-01-03 12:00:00,1.056247728646413,0.16448874284482065,243.85849355324171,4.978632705651564,8,29,6,43,1.144302307000855
2021-01-03 13:00:00,1.144302307000855,0.25377003993227193,225.75728689684962,4.252788320852177,11,2,20,33,0.8680995077981914
2021-01-03 14:00:00,0.8680995077981914,0.1935562351715846,245.74382850186052,2.5757597397270584,16,18,0,34,0.8411380127757988
2021-01-03 15:00:00,0.8411380127757988,0.13369882339160793,231.3014311061095,5.884045396361049,14,11,16,41,1.4437577467182594
2021-01-03 16:00:00,1.4437577467182594,0.21006069610819725,238.18779529298433,5.736843897092434,16,15,16,47,1.606872008571247
2021-01-03 17:00:00,1.606872008571247,0.12959623134892242,234.40165052686928,4.718672442881787,17,26,10,53,1.1783969635258997
2021-01-03 18:00:00,1.1783969635258997,0.04809377324110729,233.52659262139548,5.066990717224872,5,10,24,39,1.5010598693676072
2021-01-03 19:00:00,1.5010598693676072,0.09959568445412978,245.80413393689258,5.5159392177041,16,9,2,27,1.3084908075142903
2021-01-03 20:00:00,1.3084908075142903,0.0564604039487072,237.66149399344053,3.4374541431134573,17,24,14,55,1.0064640736184627
2021-01-03 21:00:00,1.0064640736184627,0.13242432579793456,241.7325194086536,4.470947322653705,7,19,20,46,1.308418681652524
2021-01-03 22:00:00,1.308418681652524,0.15092091895947757,239.76539710560408,5.794264679621827,8,3,10,21,1.6614109699397908
2021-01-03 23:00:00,1.6614109699397908,0.23382186561376414,242.38520413611562,3.7457105768307506,5,11,15,31,1.1892521882670144
2021-01-04 00:00:00,1.1892521882670144,0.16634636868820812,240.38410945530129,5.293557932166629,4,22,24,50,1.6693930967442019
2021-01-04 01:00:00,1.6693930967442019,0.13904497355955678,233.58503887905715,3.643418195376595,11,1,21,33,0.4140764687730767
2021-01-04 02:00:00,0.4140764687730767,0.19147027905917446,244.9813340972357,5.466429982433526,10,23,8,41,1.4465707513125672
2021-01-04 03:00:00,1.4465707513125672,0.03944323454960573,237.53121708419343,4.964358517702516,0,21,23,44,1.2261141204714514
2021-01-04 04:00:00,1.2261141204714514,0.1617807279054283,232.21709050670125,3.3848681840944908,10,18,23,51,1.1102977948602397
2021-01-04 05:00:00,1.1102977948602397,0.18854325969434835,237.85942419517045,6.164739354457171,18,24,0,42,1.2275282329606507
2021-01-04 06:00:00,1.2275282329606507,0.07607068771100792,247.50379895317155,4.265408423201951,8,4,24,36,0.6037293256197321
2021-01-04 07:00:00,0.6037293256197321,0.20718770216034646,244.25110871056745,4.189747562985619,1,7,21,29,1.1340984336487463
2021-01-04 08:00:00,1.1340984336487463,0.1669248203747207,238.2567393279607,5.2005691972309425,11,6,15,32,1.3071337714535238
2021-01-04 09:00:00,1.3071337714535238,0.12923560430495992,238.25371147840787,6.148637349428715,3,13,8,24,1.6433682134224548
2021-01-04 10:00:00,1.6433682134224548,0.18163909330531425,238.39182474391308,3.984178181021603,3,23,18,44,1.0445189345179058
2021-01-04 11:00:00,1.0445189345179058,0.2635346428902198,250.3837399178042,5.061679849847971,17,22,11,50,0.9574519191320436
2021-01-04 12:00:00,0.9574519191320436,0.15909331275292476,241.90967726115775,5.428816500330573,14,2,18,34,1.049472886924639
2021-01-04 13:00:00,1.049472886924639,0.1624110293150168,242.15020823595535,5.693105607263144,18,17,21,56,1.4746206353106222
2021-01-04 14:00:00,1.4746206353106222,0.12703195502298778,245.15141727015921,5.176441555277226,12,15,8,35,1.2986253328979054
2021-01-04 15:00:00,1.2986253328979054,0.10750778152676041,241.19394579513258,4.632972160916678,18,22,6,46,1.0410719388698884
2021-01-04 16:00:00,1.0410719388698884,0.1915167908272123,238.7047892708965,4.17240977935128,16,18,13,47,1.3539802299340067
2021-01-04 17:00:00,1.3539802299340067,0.10719580870455664,239.01825075457512,5.0861438830463745,5,18,18,41,1.2291232648044121
2021-01-04 18:00:00,1.2291232648044121,0.15357831186096962,239.64199370292968,3.927860988014393,15,17,18,50,1.4905934971598667
2021-01-04 19:00:00,1.4905934971598667,0.12611712766174416,239.8138888174508,2.0786495165053926,11,19,1,31,0.9893840718367942
2021-01-04 20:00:00,0.9893840718367942,0.17394899128731958,243.6381477181849,5.4365598041576675,18,15,8,41,1.1017013560206694
2021-01-04 21:00:00,1.1017013560206694,0.1666831052643474,240.2597294290365,5.903934841086195,4,7,12,23,1.0823675540603528
2021-01-04 22:00:00,1.0823675540603528,0.20187699721289495,243.6632003860779,2.6370675644581616,16,27,14,57,0.7609455155603644
2021-01-04 23:00:00,0.7609455155603644,0.12449918005726264,239.59641709945708,3.9902692952900622,0,0,2,2,1.2888360831193728
2021-01-05 00:00:00,1.2888360831193728,0.13650625323533144,240.39317595158045,5.619154261005198,9,16,10,35,1.2783165816539668
2021-01-05 01:00:00,1.2783165816539668,0.10106181421088462,230.00899657733947,7.057495469711698,14,11,20,45,1.2015340369927383
2021-01-05 02:00:00,1.2015340369927383,0.1277853369961944,244.58163837351242,5.020793707675408,10,29,13,52,1.129623859987456
2021-01-05 03:00:00,1.129623859987456,0.1688650246522426,241.73244237948995,4.271997058770865,12,20,24,56,0.7753887773848758
2021-01-05 04:00:00,0.7753887773848758,0.1878494308322676,244.99005054929827,4.81710355889516,4,10,7,21,1.0738064031703922
2021-01-05 05:00:00,1.0738064031703922,0.10389173379111871,225.51872310903155,6.374876419148185,0,4,17,21,1.097185645041969
2021-01-05 06:00:00,1.097185645041969,0.193480296005283,250.44187352390364,4.354035820875465,11,26,18,55,0.9593168192335143
2021-01-05 07:00:00,0.9593168192335143,0.21778189294024752,239.30205185922412,4.200807993349747,10,11,15,36,1.1516142865001973
2021-01-05 08:00:00,1.1516142865001973,0.17067174516118505,245.5409140836876,4.517256477817968,16,16,1,33,1.3212152570443614
2021-01-05 09:00:00,1.3212152570443614,0.24383979062790329,234.80047036437236,4.046671391741287,3,5,7,15,1.765855770363159
2021-01-05 10:00:00,1.765855770363159,0.11131054004482134,243.06386952531284,5.122670315994796,14,0,21,35,1.2523733438495517
2021-01-05 11:00:00,1.2523733438495517,0.08776726483442915,234.73292218413172,6.62467845846956,8,4,5,17,1.2772651172168292
2021-01-05 12:00:00,1.2772651172168292,0.061063987554786064,236.88115519652098,5.323079273116029,19,24,11,54,1.1776662252701497
2021-01-05 13:00:00,1.1776662252701497,0.22480221557445915,249.57015676933392,4.7476464978737125,18,27,14,59,0.6243686354102875
2021-01-05 14:00:00,0.6243686354102875,0.1827182828177029,239.04658799618326,4.708188731084456,18,13,24,55,1.192045837365235
2021-01-05 15:00:00,1.192045837365235,0.14722076645447724,241.08716436589862,3.436809191303343,11,4,7,22,1.2180690629823079
2021-01-05 16:00:00,1.2180690629823079,0.163998431315991,244.35033865344377,5.883109777147159,4,21,3,28,1.938972633745586
2021-01-05 17:00:00,1.938972633745586,0.09372554763508117,242.47840943986301,4.922162802987198,9,23,14,46,1.1422917105656631
2021-01-05 18:00:00,1.1422917105656631,0.2722875989808413,240.7520945257179,4.819520086409375,16,26,19,61,1.2904642027000837
2021-01-05 19:00:00,1.2904642027000837,0.15646105909876137,241.82480501233113,8.19310756784486,4,0,24,28,1.189586469088427
2021-01-05 20:00:00,1.189586469088427,0.15546973973024464,252.01707792619138,5.298752908365686,15,29,16,60,0.8493965887141404
2021-01-05 21:00:00,0.8493965887141404,0.1862883311949346,239.71190601483207,4.248208949904816,6,17,12,35,1.542846844354506
2021-01-05 22:00:00,1.542846844354506,0.17405046158683565,241.00549523357483,4.573642403794457,8,15,17,40,1.4255799098060322
2021-01-05 23:00:00,1.4255799098060322,0.16119420121395656,245.25327198003805,6.148445709196755,2,8,1,11,1.437309584112914
2021-01-06 00:00:00,1.437309584112914,0.1104762772277344,245.5276296647899,5.113270410537765,14,18,12,44,0.9271837635615783
2021-01-06 01:00:00,0.9271837635615783,0.17357341785679978,245.9351515278019,3.561722021682633,15,21,12,48,1.6208382932808296
2021-01-06 02:00:00,1.6208382932808296,0.24410122482375168,243.19365111014594,5.919228934575203,17,4,21,42,0.7794446811623157
2021-01-06 03:00:00,0.7794446811623157,0.21727100230774887,234.2849754363476,4.331855914461006,13,26,14,53,1.376057128140081
2021-01-06 04:00:00,1.376057128140081,0.22965933133196986,248.16715766150548,6.873297776217545,2,1,19,22,1.8571366877429933
2021-01-06 05:00:00,1.8571366877429933,0.12443921617844074,234.26827303490657,6.0800480657146485,11,29,9,49,0.9028391024607935
2021-01-06 06:00:00,0.9028391024607935,0.10051975898707094,241.51317732619518,4.552678104341249,8,14,2,24,1.0301106811191685
2021-01-06 07:00:00,1.0301106811191685,0.1437106539950176,236.2286207499032,6.281016361735113,6,6,18,30,1.2298954095262924
2021-01-06 08:00:00,1.2298954095262924,0.1527862456144347,239.67930826703503,5.067855510527403,8,3,2,13,1.0489573037651403
2021-01-06 09:00:00,1.0489573037651403,0.20470957592354744,241.64381205151741,5.8527736751222195,12,0,21,33,0.7348009706801601
2021-01-06 10:00:00,0.7348009706801601,0.06537676851425903,241.60678607725137,5.484732817294475,17,12,13,42,1.220568892441808
2021-01-06 11:00:00,1.220568892441808,0.22647751597303067,242.1096037711764,4.153643345009127,4,19,7,30,0.8813088858821685
2021-01-06 12:00:00,0.8813088858821685,0.14209960507105052,248.06855634529325,4.356450167682538,12,21,22,55,1.3420777291905543
2021-01-06 13:00:00,1.3420777291905543,0.128655946502629,242.2676715075699,6.029960817581161,3,6,3,12,0.924172729729859
2021-01-06 14:00:00,0.924172729729859,0.09939478123699161,238.77921682354676,4.665224667893459,1,14,19,34,1.6649803215052619
2021-01-06 15:00:00,1.6649803215052619,0.06725716640671152,244.8204358414418,4.596351536758004,15,22,10,47,0.9650240122991288
2021-01-06 16:00:00,0.9650240122991288,0.19115852919809573,245.9473524446232,4.044877420650647,8,13,10,31,1.1033815451382973
2021-01-06 17:00:00,1.1033815451382973,0.15366589835942018,233.86196092431504,5.423599065593461,8,22,10,40,1.4440551652109008
2021-01-06 18:00:00,1.4440551652109008,0.0855019550129473,242.98700034924929,7.062524919243145,5,18,1,24,0.8307407050698135
2021-01-06 19:00:00,0.8307407050698135,0.08524606139681919,243.5058637115545,3.932467085745727,10,21,16,47,1.2682379803812387
2021-01-06 20:00:00,1.2682379803812387,0.1332107650354936,238.51218248320004,5.024219456672758,0,28,8,36,1.5921428262847284
2021-01-06 21:00:00,1.5921428262847284,0.23345107626446965,246.8785340665581,6.412220555415429,3,23,1,27,0.7177550296316317
2021-01-06 22:00:00,0.7177550296316317,0.13702043243181974,239.24972206483736,4.9203586087542845,12,19,23,54,1.2553901575596913
2021-01-06 23:00:00,1.2553901575596913,0.07484285234409468,240.6278822673577,5.452371796249734,12,28,14,54,1.277964838274527
2021-01-07 00:00:00,1.277964838274527,0.13771284679570278,239.13464087858065,3.9376064718531203,12,23,15,50,1.434546861533193
2021-01-07 01:00:00,1.434546861533193,0.13636382151261647,240.07789523790734,5.428307097207648,1,17,24,42,0.8289147867365754
2021-01-07 02:00:00,0.8289147867365754,0.015155667852921412,234.518624565524,4.812855734995451,8,9,3,20,0.8038630160747171
2021-01-07 03:00:00,0.8038630160747171,0.14728525667410938,232.79974558702853,5.985729995679863,7,8,7,22,1.3565824696850692
2021-01-07 04:00:00,1.3565824696850692,0.1384532734895661,247.97252531612486,6.187386051564751,6,24,8,38,1.2890954019699559
2021-01-07 05:00:00,1.2890954019699559,0.1848103182406709,235.76519325840837,7.589563642018614,3,7,4,14,1.275147855103763
2021-01-07 06:00:00,1.275147855103763,0.24244780474726726,235.04303825271847,5.579633173213575,17,25,15,57,1.3039344628490928
2021-01-07 07:00:00,1.3039344628490928,0.20632825147738787,229.2330494319814,5.325796316582166,2,29,12,43,0.9959925835264527
2021-01-07 08:00:00,0.9959925835264527,0.13655556547225847,236.8051912615525,5.194384301577336,5,28,6,39,1.269676109148301
2021-01-07 09:00:00,1.269676109148301,0.09467370456291647,233.38455103296252,4.6468337071893115,11,9,19,39,1.2879217419896043
2021-01-07 10:00:00,1.2879217419896043,0.278667990162493,248.21007580068184,5.338483843461691,11,16,16,43,0.9856945745920896
2021-01-07 11:00:00,0.9856945745920896,0.1529609217007244,245.04908544671318,4.704598589860971,7,1,2,10,1.759732353343427
2021-01-07 12:00:00,1.759732353343427,0.1506964645956473,236.55924827411138,5.168460976269614,0,5,4,9,1.3421498762735362
2021-01-07 13:00:00,1.3421498762735362,0.14879374564449982,251.26217902672155,6.31759753560796,3,25,18,46,0.8426089508392054
2021-01-07 14:00:00,0.8426089508392054,0.15990423803839274,244.90882743495797,3.9934574347203586,10,4,11,25,1.3969660825901489
2021-01-07 15:00:00,1.3969660825901489,0.14278197940380288,238.3758430824569,6.139878561129045,2,27,6,35,0.9075954989318036
2021-01-07 16:00:00,0.9075954989318036,0.12131689965598819,227.50297142563213,6.3171150673398655,12,29,8,49,1.4361253811227355
2021-01-07 17:00:00,1.4361253811227355,0.12265705293798039,251.4547128629537,4.881931473008922,16,8,5,29,1.5475786737022212
2021-01-07 18:00:00,1.5475786737022212,0.14836233648920008,233.05213766618203,2.8781451009914054,9,4,16,29,0.9537953044944868
2021-01-07 19:00:00,0.9537953044944868,0.12282876144331174,231.77300626521554,4.392178012905568,11,17,15,43,1.4890128387732964
2021-01-07 20:00:00,1.4890128387732964,0.11435771086614177,245.1128521600482,6.296994546561109,14,25,22,61,1.3238342780809496
2021-01-07 21:00:00,1.3238342780809496,0.15532151138459482,252.19876203169636,4.977131937701118,9,19,2,30,1.446618047998347
2021-01-07 22:00:00,1.446618047998347,0.13725113912895723,246.92136409255258,4.0006977677050894,13,8,20,41,1.7690378947961842
2021-01-07 23:00:00,1.7690378947961842,0.22519964942913442,242.8195456002618,4.4952250787717825,12,16,3,31,1.1263835651991387
2021-01-08 00:00:00,1.1263835651991387,0.017451509580349384,242.97377170832644,5.840620026504553,4,26,9,39,0.9738791506927531
2021-01-08 01:00:00,0.9738791506927531,0.2045753425961231,244.26707779390154,5.546733568201379,5,16,4,25,0.9331456711123429
2021-01-08 02:00:00,0.9331456711123429,0.21230425962488145,243.7946429489338,4.761067900830306,1,11,20,32,0.9552569145103684
2021-01-08 03:00:00,0.9552569145103684,0.04633048837959251,241.40595711984687,4.6331755881853125,16,6,21,43,1.1768694871757688
2021-01-08 04:00:00,1.1768694871757688,0.13286562029598256,240.52100551975937,4.608241850956178,3,26,9,38,1.3023455924449931
2021-01-08 05:00:00,1.3023455924449931,0.13142795670021043,239.6870343605024,4.077589815501497,13,2,11,26,1.2830072397990058
2021-01-08 06:00:00,1.2830072397990058,0.07962441526410893,236.23017705566662,6.615375689469442,9,9,9,27,1.4481549747108071
2021-01-08 07:00:00,1.4481549747108071,0.11110916562045622,238.59662461566612,4.6776795307886605,2,1,12,15,1.203900567563372
2021-01-08 08:00:00,1.203900567563372,0.09447120772670856,231.53521592902308,6.217158520825496,2,24,10,36,1.636060223147195
2021-01-08 09:00:00,1.636060223147195,0.23761352217118115,239.50830186602624,6.521316051922451,14,2,21,37,1.1206029500286132
2021-01-08 10:00:00,1.1206029500286132,0.19678391965737305,235.05704446424542,5.9983108981479605,5,15,15,35,2.016050749976886
2021-01-08 11:00:00,2.016050749976886,0.21357775474970792,234.48205341392114,4.5683796872819515,16,1,7,24,1.387700204329502
2021-01-08 12:00:00,1.387700204329502,0.18608360320216175,240.8994707557674,5.40373009033661,11,27,7,45,0.9428527330751152
2021-01-08 13:00:00,0.9428527330751152,0.09354741143913853,246.960011431723,4.975804393609084,19,23,24,66,0.8787322505816663
2021-01-08 14:00:00,0.8787322505816663,0.1237739866860113,244.59158303001158,4.096298139269872,10,9,7,26,1.3447417245729556
2021-01-08 15:00:00,1.3447417245729556,0.1744687280613959,232.1474969818841,5.324359281721603,3,5,12,20,1.1329611644022446
2021-01-08 16:00:00,1.1329611644022446,0.08889360955540272,235.0518593171483,3.8209602088401975,5,21,1,27,1.4142001482276276
2021-01-08 17:00:00,1.4142001482276276,0.1856499215086194,244.7038559399411,6.1876793884615635,0,25,11,36,1.3419712873720635
2021-01-08 18:00:00,1.3419712873720635,0.13798373009209325,235.08756303230845,4.535382702701607,19,10,9,38,1.1781513262029382
2021-01-08 19:00:00,1.1781513262029382,0.13125895962252013,238.87683425001487,5.201159655872839,15,22,11,48,0.9459618845794785
2021-01-08 20:00:00,0.9459618845794785,0.18554799841017458,242.75026049512275,5.283287871546142,14,6,10,30,0.7455458325942406
2021-01-08 21:00:00,0.7455458325942406,0.172213165574302,235.1582777256818,4.741095026295922,16,26,14,56,1.0660455143798937
2021-01-08 22:00:00,1.0660455143798937,0.131951691709046,240.5268775307298,5.586693801475275,7,28,15,50,1.4569196382970415
2021-01-08 23:00:00,1.4569196382970415,0.2079664901682124,233.32987252540897,4.525096343377475,11,14,16,41,1.264228123239061
2021-01-09 00:00:00,1.264228123239061,0.09594683362000513,236.99316178024392,5.871297297457244,9,5,1,15,0.8262783663864035
2021-01-09 01:00:00,0.8262783663864035,0.1807967803472132,241.5989096707127,3.6540203197532515,14,19,17,50,1.2519542777553545
2021-01-09 02:00:00,1.2519542777553545,0.17965506289841918,232.03503133234165,5.126379579546412,8,26,11,45,1.315595213918651
2021-01-09 03:00:00,1.315595213918651,0.13452267803430049,242.202373689802,6.938928999058285,1,8,18,27,0.9348427691396601
2021-01-09 04:00:00,0.9348427691396601,0.1663066511121059,239.9018110053666,3.9996686753944255,4,21,22,47,1.2461175317836584
2021-01-09 05:00:00,1.2461175317836584,0.08744432118073485,242.76244977208574,4.322255029475149,5,19,17,41,1.2174626155338
2021-01-09 06:00:00,1.2174626155338,0.19620135096034505,241.1195706703233,5.513907849658915,6,11,16,33,0.857108910650813
2021-01-09 07:00:00,0.857108910650813,0.14075489317785053,246.82070214986922,5.179581781939598,0,18,5,23,1.307336208104485
2021-01-09 08:00:00,1.307336208104485,0.12386384897404802,240.62612251323952,5.350630099273559,6,19,24,49,1.3682353579104702
2021-01-09 09:00:00,1.3682353579104702,0.20245046129184446,237.85297229437373,5.489187130147664,19,2,14,35,1.524915372952583
2021-01-09 10:00:00,1.524915372952583,0.11478281547286204,240.61148751516143,5.63472146856177,11,14,2,27,1.5161406156104709
2021-01-09 11:00:00,1.5161406156104709,0.079576935181822,242.71649014518195,6.109699841956223,15,1,5,21,0.7866991896128727
2021-01-09 12:00:00,0.7866991896128727,0.0721685413238048,240.2443003516285,5.409818656928513,15,29,2,46,0.9186524880254632
2021-01-09 13:00:00,0.9186524880254632,0.18030049756728198,240.20295845601942,4.7587423453814575,10,20,0,30,1.3545105801625978
2021-01-09 14:00:00,1.3545105801625978,0.08597853237518584,236.49004156096623,5.672573701202731,3,1,12,16,1.3541357852736626
2021-01-09 15:00:00,1.3541357852736626,0.23773970909921824,236.68549541224525,6.899881934895216,12,21,20,53,1.3545143058918143
2021-01-09 16:00:00,1.3545143058918143,0.045903529605813884,232.98697364100153,4.867366253617426,6,2,13,21,2.3558194471964162
2021-01-09 17:00:00,2.3558194471964162,0.23482281841450192,248.7478837159347,4.025470695329359,3,5,12,20,1.3712671532079501
2021-01-09 18:00:00,1.3712671532079501,0.1605508733601309,233.78068382304357,6.107080669286972,14,14,3,31,1.5406696920541796
2021-01-09 19:00:00,1.5406696920541796,0.14516434440648038,236.53547401102045,4.879618836046402,18,26,6,50,1.4862005290479607
2021-01-09 20:00:00,1.4862005290479607,0.1227540456595525,236.407963672154,2.827330453985964,8,9,21,38,1.3954173753917394
2021-01-09 21:00:00,1.3954173753917394,0.16995680571760355,244.4746218847222,5.847421677150422,10,8,9,27,1.1054192266078964
2021-01-09 22:00:00,1.1054192266078964,0.14811826487875757,238.52525160853986,4.464671814046078,7,0,6,13,1.4276907661479803
2021-01-09 23:00:00,1.4276907661479803,0.20516509410082606,246.23871036336868,4.909466717695839,0,15,20,35,0.9681524356387284
2021-01-10 00:00:00,0.9681524356387284,0.15571138243310198,236.63254687878066,5.3319803305690145,7,5,14,26,1.1289544179779973
